creation_source,org_id,opted_in_to_mailing_list,enabled_for_marketing_drip,was_invited,creation_dayofweek,invited_others,adopted_user
SIGNUP,114,0,0,0,3,0,0
ORG_INVITE,90,1,0,1,3,3,0
PERSONAL_PROJECTS,97,0,0,0,3,0,0
GUEST_INVITE,118,0,0,1,2,0,0
ORG_INVITE,149,1,1,1,6,4,0
SIGNUP_GOOGLE_AUTH,46,0,0,0,1,3,0
SIGNUP,17,1,1,0,0,0,0
GUEST_INVITE,36,0,0,1,3,0,0
ORG_INVITE,407,0,0,1,4,1,0
ORG_INVITE,115,0,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,151,0,0,0,3,0,0
PERSONAL_PROJECTS,366,0,0,0,4,0,1
ORG_INVITE,7,1,0,1,5,5,0
SIGNUP,67,0,0,0,2,4,0
PERSONAL_PROJECTS,1,0,0,0,4,0,0
ORG_INVITE,323,0,0,1,6,0,0
SIGNUP_GOOGLE_AUTH,218,0,0,0,4,5,0
GUEST_INVITE,136,1,0,1,5,0,0
GUEST_INVITE,5,0,0,1,5,0,0
SIGNUP,390,1,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,191,0,0,0,5,1,0
PERSONAL_PROJECTS,1,0,0,0,2,0,0
PERSONAL_PROJECTS,14,0,1,0,3,0,0
SIGNUP,17,0,0,0,5,2,0
ORG_INVITE,62,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,0,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,12,0,0,0,5,0,0
SIGNUP,271,0,0,0,2,4,0
PERSONAL_PROJECTS,256,0,0,0,0,0,0
ORG_INVITE,243,0,0,1,0,2,0
ORG_INVITE,227,1,1,1,0,0,0
PERSONAL_PROJECTS,20,0,0,0,3,1,0
ORG_INVITE,291,0,0,1,2,0,1
PERSONAL_PROJECTS,86,0,0,0,5,0,0
SIGNUP_GOOGLE_AUTH,76,0,0,0,5,0,0
SIGNUP,235,1,0,0,1,1,1
ORG_INVITE,214,0,1,1,2,0,1
ORG_INVITE,203,0,0,1,4,0,0
ORG_INVITE,54,1,1,1,6,0,0
ORG_INVITE,86,0,0,1,1,0,0
SIGNUP,249,0,0,0,6,0,0
PERSONAL_PROJECTS,224,0,0,0,0,5,0
SIGNUP,397,0,0,0,4,1,0
PERSONAL_PROJECTS,278,0,0,0,0,0,1
ORG_INVITE,28,0,0,1,2,0,1
GUEST_INVITE,1,0,0,1,2,0,0
SIGNUP,337,0,0,0,6,0,1
SIGNUP,40,1,0,0,4,0,0
SIGNUP,75,0,0,0,6,4,0
PERSONAL_PROJECTS,157,0,0,0,6,0,0
PERSONAL_PROJECTS,387,0,0,0,3,0,1
GUEST_INVITE,150,1,0,1,0,0,0
SIGNUP,8,0,0,0,1,0,0
GUEST_INVITE,239,0,0,1,5,0,0
PERSONAL_PROJECTS,154,0,0,0,2,0,1
SIGNUP_GOOGLE_AUTH,17,0,0,0,2,1,0
GUEST_INVITE,91,0,0,1,5,0,0
GUEST_INVITE,3,0,0,1,6,0,1
GUEST_INVITE,90,1,0,1,5,0,0
SIGNUP,2,0,0,0,6,0,0
PERSONAL_PROJECTS,334,0,0,0,0,0,0
GUEST_INVITE,40,0,0,1,4,1,0
PERSONAL_PROJECTS,138,1,0,0,3,0,0
ORG_INVITE,128,0,0,1,2,0,0
ORG_INVITE,145,1,1,1,6,2,1
ORG_INVITE,335,0,0,1,4,0,0
PERSONAL_PROJECTS,272,1,0,0,5,0,0
PERSONAL_PROJECTS,364,1,0,0,4,0,0
GUEST_INVITE,6,1,0,1,6,0,0
GUEST_INVITE,38,0,1,1,1,0,0
PERSONAL_PROJECTS,27,1,1,0,1,0,1
GUEST_INVITE,206,0,0,1,4,0,1
ORG_INVITE,5,0,0,1,6,0,0
ORG_INVITE,54,0,0,1,2,0,0
ORG_INVITE,77,0,0,1,0,0,0
ORG_INVITE,124,0,0,1,5,0,0
ORG_INVITE,74,1,1,1,0,1,0
ORG_INVITE,171,0,0,1,4,0,1
GUEST_INVITE,32,1,1,1,6,1,0
ORG_INVITE,158,0,0,1,2,0,0
PERSONAL_PROJECTS,159,0,1,0,6,6,0
SIGNUP,130,0,0,0,2,0,1
SIGNUP_GOOGLE_AUTH,104,0,0,0,6,4,0
ORG_INVITE,228,1,1,1,6,2,0
GUEST_INVITE,162,0,0,1,0,0,1
SIGNUP,390,1,0,0,2,0,1
ORG_INVITE,406,0,0,1,0,4,0
GUEST_INVITE,94,1,0,1,5,0,0
SIGNUP,136,0,0,0,0,0,0
PERSONAL_PROJECTS,7,0,0,0,6,2,1
SIGNUP,392,1,1,0,2,0,0
SIGNUP,137,1,1,0,1,0,0
GUEST_INVITE,129,0,0,1,2,0,0
ORG_INVITE,39,0,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,281,0,0,0,5,0,1
ORG_INVITE,14,0,0,1,2,4,1
PERSONAL_PROJECTS,12,1,0,0,2,0,0
ORG_INVITE,8,1,0,1,1,0,0
SIGNUP,240,0,0,0,0,0,1
ORG_INVITE,213,1,0,1,3,0,1
GUEST_INVITE,282,0,0,1,0,2,0
PERSONAL_PROJECTS,204,0,1,0,6,0,0
ORG_INVITE,3,0,0,1,4,0,0
ORG_INVITE,132,0,0,1,4,0,0
GUEST_INVITE,320,0,0,1,2,0,0
GUEST_INVITE,13,0,0,1,4,0,1
SIGNUP,320,0,0,0,4,0,0
ORG_INVITE,13,0,0,1,0,0,0
PERSONAL_PROJECTS,38,0,0,0,4,0,0
GUEST_INVITE,120,1,1,1,2,0,0
SIGNUP_GOOGLE_AUTH,10,1,1,0,3,0,0
ORG_INVITE,1,0,0,1,2,0,1
ORG_INVITE,4,1,1,1,0,0,0
GUEST_INVITE,55,0,0,1,6,0,0
SIGNUP,263,1,0,0,4,6,0
ORG_INVITE,3,0,0,1,5,0,0
ORG_INVITE,176,1,1,1,3,0,0
PERSONAL_PROJECTS,49,0,0,0,2,0,0
PERSONAL_PROJECTS,271,0,0,0,4,0,1
PERSONAL_PROJECTS,188,0,0,0,6,0,0
GUEST_INVITE,157,1,1,1,4,0,0
GUEST_INVITE,117,1,0,1,2,0,0
ORG_INVITE,7,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,42,0,0,0,6,0,0
SIGNUP,99,0,0,0,2,0,0
SIGNUP,56,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,11,1,0,0,5,0,0
ORG_INVITE,206,0,0,1,5,0,0
SIGNUP,370,0,0,0,4,0,0
PERSONAL_PROJECTS,348,0,0,0,1,0,0
ORG_INVITE,301,0,0,1,0,0,1
ORG_INVITE,231,0,0,1,5,0,1
GUEST_INVITE,14,0,0,1,2,1,0
GUEST_INVITE,8,0,0,1,1,0,0
ORG_INVITE,10,0,0,1,1,0,0
ORG_INVITE,317,0,0,1,5,0,0
ORG_INVITE,7,0,0,1,2,0,0
ORG_INVITE,339,0,0,1,3,0,0
SIGNUP,110,0,0,0,0,0,0
ORG_INVITE,5,0,0,1,3,0,0
ORG_INVITE,27,0,0,1,5,2,0
SIGNUP_GOOGLE_AUTH,27,0,0,0,6,0,0
SIGNUP,75,0,0,0,0,1,0
ORG_INVITE,155,0,0,1,4,1,1
SIGNUP,4,0,0,0,0,0,0
ORG_INVITE,2,1,0,1,3,0,0
ORG_INVITE,377,0,0,1,1,0,0
ORG_INVITE,100,1,0,1,2,0,0
ORG_INVITE,10,0,0,1,4,0,0
GUEST_INVITE,402,0,0,1,2,0,0
ORG_INVITE,146,0,0,1,1,1,0
ORG_INVITE,362,0,0,1,1,0,0
ORG_INVITE,58,0,1,1,2,0,0
GUEST_INVITE,239,0,0,1,2,2,0
ORG_INVITE,23,1,0,1,1,0,0
SIGNUP_GOOGLE_AUTH,284,0,0,0,1,2,1
SIGNUP,82,1,0,0,3,1,0
ORG_INVITE,406,0,0,1,1,2,1
GUEST_INVITE,406,0,0,1,1,0,0
GUEST_INVITE,307,1,0,1,4,0,0
ORG_INVITE,0,0,0,1,5,0,0
ORG_INVITE,187,0,0,1,3,0,0
SIGNUP,109,0,0,0,2,0,0
ORG_INVITE,209,1,0,1,2,0,1
SIGNUP,173,0,0,0,6,0,0
SIGNUP_GOOGLE_AUTH,41,1,1,0,2,0,0
PERSONAL_PROJECTS,33,0,0,0,1,0,0
ORG_INVITE,31,0,0,1,2,0,0
PERSONAL_PROJECTS,225,0,0,0,2,0,0
ORG_INVITE,174,0,0,1,3,0,0
PERSONAL_PROJECTS,73,0,0,0,4,0,0
SIGNUP,2,0,0,0,2,2,0
ORG_INVITE,177,1,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,390,0,0,0,4,3,0
SIGNUP,225,1,1,0,1,1,0
PERSONAL_PROJECTS,9,0,0,0,3,0,0
ORG_INVITE,105,0,0,1,3,0,0
ORG_INVITE,49,0,0,1,3,0,0
SIGNUP,14,0,0,0,5,0,1
PERSONAL_PROJECTS,307,0,0,0,0,0,0
GUEST_INVITE,18,0,0,1,0,0,0
SIGNUP,287,1,0,0,6,0,1
SIGNUP,30,0,0,0,4,0,0
GUEST_INVITE,239,0,0,1,4,0,0
ORG_INVITE,0,1,0,1,6,0,0
SIGNUP_GOOGLE_AUTH,4,0,0,0,0,2,0
SIGNUP_GOOGLE_AUTH,283,1,1,0,4,0,0
PERSONAL_PROJECTS,26,0,0,0,5,0,0
GUEST_INVITE,380,0,0,1,0,0,0
SIGNUP,145,0,0,0,1,1,0
SIGNUP,97,0,0,0,3,0,0
PERSONAL_PROJECTS,135,0,0,0,0,0,0
ORG_INVITE,6,1,1,1,6,0,0
GUEST_INVITE,260,0,0,1,3,6,1
SIGNUP,45,0,0,0,0,0,0
PERSONAL_PROJECTS,224,0,0,0,1,0,0
GUEST_INVITE,225,1,1,1,4,0,0
SIGNUP_GOOGLE_AUTH,277,1,0,0,0,0,1
PERSONAL_PROJECTS,213,1,1,0,5,2,1
SIGNUP,298,0,0,0,0,0,0
ORG_INVITE,377,0,0,1,6,0,0
SIGNUP,15,0,0,0,2,0,0
GUEST_INVITE,233,0,0,1,6,0,0
ORG_INVITE,284,0,0,1,1,1,1
SIGNUP,7,0,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,17,0,0,0,2,0,0
ORG_INVITE,330,0,0,1,0,1,0
PERSONAL_PROJECTS,135,0,0,0,1,0,0
SIGNUP_GOOGLE_AUTH,167,0,0,0,4,0,0
GUEST_INVITE,247,0,0,1,2,2,0
GUEST_INVITE,353,1,1,1,0,5,0
SIGNUP_GOOGLE_AUTH,211,0,0,0,2,2,1
SIGNUP_GOOGLE_AUTH,4,1,0,0,5,0,1
GUEST_INVITE,107,1,1,1,1,0,0
GUEST_INVITE,4,1,0,1,2,0,0
SIGNUP_GOOGLE_AUTH,401,0,1,0,4,0,0
ORG_INVITE,308,0,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,334,0,0,0,1,0,0
GUEST_INVITE,66,0,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,329,0,0,0,0,0,0
ORG_INVITE,218,0,0,1,4,0,0
GUEST_INVITE,241,0,0,1,3,0,0
ORG_INVITE,33,0,0,1,4,0,1
ORG_INVITE,131,0,0,1,1,0,1
ORG_INVITE,62,0,0,1,0,0,0
GUEST_INVITE,83,1,0,1,0,0,1
ORG_INVITE,81,0,0,1,5,1,0
SIGNUP_GOOGLE_AUTH,287,0,0,0,5,0,0
SIGNUP,209,1,0,0,0,0,0
ORG_INVITE,128,0,0,1,1,0,0
ORG_INVITE,22,1,0,1,3,3,0
GUEST_INVITE,8,1,1,1,3,0,0
ORG_INVITE,264,0,0,1,2,0,0
PERSONAL_PROJECTS,348,0,0,0,2,0,0
SIGNUP_GOOGLE_AUTH,18,0,0,0,4,0,0
ORG_INVITE,70,0,0,1,4,0,1
ORG_INVITE,68,0,0,1,0,0,0
ORG_INVITE,94,0,0,1,2,0,0
SIGNUP,225,1,0,0,3,0,0
ORG_INVITE,12,0,0,1,3,2,0
SIGNUP_GOOGLE_AUTH,31,0,0,0,6,0,1
GUEST_INVITE,28,0,1,1,2,0,0
ORG_INVITE,129,1,1,1,2,0,0
ORG_INVITE,19,0,0,1,6,4,0
SIGNUP,74,1,0,0,2,0,1
GUEST_INVITE,167,0,0,1,0,5,0
SIGNUP_GOOGLE_AUTH,332,0,0,0,3,0,0
SIGNUP,14,1,0,0,4,0,0
PERSONAL_PROJECTS,23,0,0,0,3,0,0
ORG_INVITE,0,0,0,1,0,0,0
ORG_INVITE,240,0,0,1,3,0,1
GUEST_INVITE,342,0,0,1,1,6,0
GUEST_INVITE,18,0,0,1,0,1,0
SIGNUP,136,1,1,0,5,0,1
GUEST_INVITE,190,0,0,1,4,0,0
GUEST_INVITE,314,0,0,1,1,0,0
ORG_INVITE,338,0,1,1,3,0,1
GUEST_INVITE,200,0,0,1,2,0,1
ORG_INVITE,339,0,0,1,3,1,1
PERSONAL_PROJECTS,37,0,0,0,5,0,0
PERSONAL_PROJECTS,101,1,1,0,3,0,0
GUEST_INVITE,242,0,0,1,2,3,0
ORG_INVITE,16,1,0,1,6,0,1
SIGNUP_GOOGLE_AUTH,85,0,0,0,2,0,0
PERSONAL_PROJECTS,5,1,0,0,2,4,0
ORG_INVITE,11,1,0,1,6,4,0
ORG_INVITE,7,0,0,1,3,0,0
ORG_INVITE,107,1,1,1,4,0,0
ORG_INVITE,0,0,0,1,6,0,0
SIGNUP,103,0,0,0,3,0,0
SIGNUP,305,0,0,0,3,2,0
GUEST_INVITE,61,0,1,1,2,0,0
ORG_INVITE,53,0,0,1,0,1,0
SIGNUP,1,0,0,0,5,0,0
SIGNUP_GOOGLE_AUTH,76,0,0,0,2,0,0
ORG_INVITE,107,1,1,1,5,4,0
GUEST_INVITE,80,0,0,1,1,2,0
GUEST_INVITE,0,1,1,1,4,0,0
ORG_INVITE,128,0,0,1,0,0,0
ORG_INVITE,301,0,0,1,4,8,0
ORG_INVITE,109,0,0,1,5,0,0
ORG_INVITE,177,1,0,1,1,1,0
ORG_INVITE,401,0,0,1,1,0,0
ORG_INVITE,54,0,0,1,1,0,0
ORG_INVITE,93,0,0,1,5,0,0
PERSONAL_PROJECTS,0,0,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,0,0,0,0,5,0,0
GUEST_INVITE,148,1,1,1,0,3,1
ORG_INVITE,111,0,1,1,0,0,0
PERSONAL_PROJECTS,14,0,0,0,0,0,0
ORG_INVITE,170,0,0,1,1,0,0
SIGNUP_GOOGLE_AUTH,24,0,0,0,5,0,1
SIGNUP,18,0,1,0,0,0,0
ORG_INVITE,34,0,0,1,2,0,0
ORG_INVITE,183,0,0,1,3,0,0
ORG_INVITE,89,0,0,1,1,0,0
GUEST_INVITE,398,0,0,1,0,0,0
PERSONAL_PROJECTS,387,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,111,1,0,0,6,0,1
PERSONAL_PROJECTS,0,0,0,0,5,0,0
PERSONAL_PROJECTS,56,1,0,0,0,1,0
SIGNUP_GOOGLE_AUTH,6,0,0,0,3,0,0
SIGNUP,48,0,0,0,3,0,0
ORG_INVITE,2,1,1,1,0,0,0
PERSONAL_PROJECTS,66,0,0,0,3,0,0
PERSONAL_PROJECTS,215,0,0,0,6,0,0
SIGNUP,22,0,0,0,4,1,0
PERSONAL_PROJECTS,342,1,0,0,5,0,0
PERSONAL_PROJECTS,326,0,0,0,4,0,0
ORG_INVITE,195,0,1,1,0,0,0
ORG_INVITE,189,0,0,1,0,0,0
ORG_INVITE,17,1,1,1,6,0,0
ORG_INVITE,210,0,0,1,4,3,0
ORG_INVITE,14,0,0,1,3,1,0
PERSONAL_PROJECTS,409,1,0,0,6,0,0
SIGNUP,40,0,0,0,4,1,0
GUEST_INVITE,88,1,0,1,3,3,0
PERSONAL_PROJECTS,50,0,0,0,6,0,0
GUEST_INVITE,18,0,0,1,1,0,0
SIGNUP,386,0,0,0,3,0,0
SIGNUP,340,0,0,0,3,0,0
ORG_INVITE,114,0,0,1,6,0,0
ORG_INVITE,11,1,0,1,5,0,0
ORG_INVITE,368,0,0,1,4,2,0
PERSONAL_PROJECTS,0,1,0,0,5,0,0
SIGNUP,201,0,0,0,0,1,0
PERSONAL_PROJECTS,250,0,0,0,1,0,0
SIGNUP,177,1,1,0,0,0,0
GUEST_INVITE,359,1,0,1,5,0,0
GUEST_INVITE,375,0,0,1,2,0,1
PERSONAL_PROJECTS,42,0,0,0,0,0,0
ORG_INVITE,193,0,0,1,5,0,0
ORG_INVITE,274,0,0,1,6,1,0
GUEST_INVITE,65,1,1,1,6,0,0
PERSONAL_PROJECTS,205,1,1,0,0,5,0
SIGNUP_GOOGLE_AUTH,386,0,0,0,4,0,1
SIGNUP_GOOGLE_AUTH,334,0,0,0,6,2,0
SIGNUP,185,0,0,0,5,0,0
ORG_INVITE,126,0,0,1,3,0,0
PERSONAL_PROJECTS,206,0,0,0,5,0,0
ORG_INVITE,49,0,0,1,4,6,0
PERSONAL_PROJECTS,325,0,0,0,6,0,0
ORG_INVITE,407,0,0,1,0,0,1
ORG_INVITE,192,0,0,1,1,0,0
ORG_INVITE,22,0,1,1,4,0,0
ORG_INVITE,127,1,0,1,1,0,0
ORG_INVITE,0,0,0,1,2,0,0
SIGNUP,7,0,0,0,4,0,0
GUEST_INVITE,77,1,0,1,1,0,0
GUEST_INVITE,108,1,1,1,1,3,0
ORG_INVITE,137,1,0,1,3,0,1
PERSONAL_PROJECTS,1,0,0,0,1,0,0
GUEST_INVITE,246,0,0,1,5,0,0
ORG_INVITE,332,0,0,1,4,3,0
PERSONAL_PROJECTS,306,0,0,0,4,3,0
ORG_INVITE,20,1,1,1,6,2,0
GUEST_INVITE,32,0,0,1,1,0,1
PERSONAL_PROJECTS,123,0,0,0,0,0,1
ORG_INVITE,54,0,0,1,4,0,0
GUEST_INVITE,9,1,1,1,3,0,0
ORG_INVITE,0,1,1,1,5,0,0
PERSONAL_PROJECTS,0,0,0,0,3,0,0
PERSONAL_PROJECTS,62,0,0,0,2,0,0
PERSONAL_PROJECTS,411,0,0,0,6,5,0
GUEST_INVITE,105,0,0,1,0,0,0
GUEST_INVITE,123,1,1,1,3,0,1
GUEST_INVITE,4,0,0,1,4,0,0
SIGNUP,113,0,0,0,5,0,0
ORG_INVITE,324,0,0,1,4,0,0
ORG_INVITE,100,0,0,1,1,0,0
SIGNUP_GOOGLE_AUTH,345,0,1,0,4,0,0
PERSONAL_PROJECTS,302,0,0,0,3,3,1
GUEST_INVITE,252,0,0,1,6,0,0
SIGNUP_GOOGLE_AUTH,278,0,0,0,0,0,0
SIGNUP,219,0,0,0,3,0,0
ORG_INVITE,412,0,0,1,5,0,0
PERSONAL_PROJECTS,13,1,1,0,3,0,0
ORG_INVITE,71,0,0,1,4,1,0
ORG_INVITE,213,1,0,1,2,0,1
ORG_INVITE,370,1,1,1,6,0,0
PERSONAL_PROJECTS,262,1,1,0,2,0,0
SIGNUP_GOOGLE_AUTH,87,0,0,0,6,0,0
ORG_INVITE,259,0,0,1,6,0,0
PERSONAL_PROJECTS,1,0,0,0,6,0,0
PERSONAL_PROJECTS,175,0,0,0,5,0,0
GUEST_INVITE,190,0,0,1,5,2,0
ORG_INVITE,201,0,0,1,0,1,0
SIGNUP,21,1,0,0,2,0,0
ORG_INVITE,160,0,0,1,0,0,1
GUEST_INVITE,0,1,0,1,0,0,0
PERSONAL_PROJECTS,0,1,0,0,6,0,0
SIGNUP_GOOGLE_AUTH,266,1,1,0,6,1,0
SIGNUP_GOOGLE_AUTH,22,1,0,0,0,0,0
SIGNUP_GOOGLE_AUTH,287,1,1,0,6,0,0
PERSONAL_PROJECTS,24,1,1,0,3,0,0
ORG_INVITE,32,0,0,1,2,0,0
GUEST_INVITE,257,1,1,1,6,0,1
GUEST_INVITE,185,1,0,1,2,0,0
SIGNUP_GOOGLE_AUTH,137,1,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,194,0,0,0,6,0,1
GUEST_INVITE,36,1,1,1,6,1,0
SIGNUP_GOOGLE_AUTH,350,1,1,0,2,4,0
PERSONAL_PROJECTS,57,0,0,0,1,2,0
SIGNUP,3,1,0,0,1,6,0
PERSONAL_PROJECTS,116,0,0,0,6,0,0
ORG_INVITE,254,0,0,1,1,0,1
PERSONAL_PROJECTS,257,0,0,0,4,5,0
ORG_INVITE,10,1,1,1,5,0,1
ORG_INVITE,89,0,0,1,5,0,1
SIGNUP,97,0,0,0,5,0,0
ORG_INVITE,213,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,22,0,0,0,1,0,0
ORG_INVITE,16,1,0,1,4,0,0
GUEST_INVITE,204,0,0,1,0,0,0
ORG_INVITE,111,0,0,1,5,0,0
SIGNUP,343,0,0,0,1,2,1
SIGNUP,0,1,1,0,5,0,0
SIGNUP,284,0,0,0,5,0,0
ORG_INVITE,19,1,0,1,5,0,0
GUEST_INVITE,22,1,1,1,6,0,0
ORG_INVITE,93,1,0,1,3,0,0
ORG_INVITE,54,0,0,1,4,0,0
ORG_INVITE,131,1,0,1,1,0,0
SIGNUP_GOOGLE_AUTH,31,1,1,0,3,0,1
ORG_INVITE,7,0,0,1,3,0,0
PERSONAL_PROJECTS,260,0,0,0,1,0,0
SIGNUP_GOOGLE_AUTH,22,0,0,0,6,0,0
PERSONAL_PROJECTS,181,0,0,0,4,0,1
GUEST_INVITE,169,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,154,0,0,0,2,3,1
PERSONAL_PROJECTS,68,0,0,0,1,0,0
GUEST_INVITE,43,0,0,1,2,0,0
PERSONAL_PROJECTS,146,0,0,0,5,0,0
PERSONAL_PROJECTS,344,1,0,0,1,2,0
ORG_INVITE,388,0,0,1,0,0,0
SIGNUP,174,0,0,0,0,0,0
SIGNUP,22,1,0,0,2,1,0
ORG_INVITE,6,0,0,1,3,1,0
ORG_INVITE,182,0,0,1,0,0,0
PERSONAL_PROJECTS,7,0,0,0,5,4,0
ORG_INVITE,374,1,0,1,6,1,0
ORG_INVITE,40,1,0,1,2,0,0
ORG_INVITE,9,0,0,1,1,0,0
SIGNUP,119,0,0,0,5,0,0
GUEST_INVITE,39,0,0,1,5,0,1
SIGNUP_GOOGLE_AUTH,2,0,0,0,6,0,0
SIGNUP_GOOGLE_AUTH,166,1,0,0,3,5,0
PERSONAL_PROJECTS,2,0,0,0,6,0,0
ORG_INVITE,90,0,0,1,0,0,0
ORG_INVITE,253,0,0,1,2,1,0
SIGNUP,87,0,0,0,3,0,0
ORG_INVITE,199,0,0,1,6,0,0
SIGNUP,10,0,0,0,0,0,0
GUEST_INVITE,186,1,1,1,3,0,0
SIGNUP,14,1,0,0,5,0,1
GUEST_INVITE,55,0,0,1,3,0,0
GUEST_INVITE,310,1,0,1,2,0,0
PERSONAL_PROJECTS,1,0,0,0,5,0,0
ORG_INVITE,248,1,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,100,1,1,0,0,0,0
PERSONAL_PROJECTS,25,1,0,0,3,0,0
GUEST_INVITE,38,1,1,1,4,0,0
ORG_INVITE,94,0,0,1,0,0,0
SIGNUP,2,1,1,0,1,2,0
GUEST_INVITE,6,0,0,1,4,0,0
GUEST_INVITE,206,0,0,1,2,1,0
PERSONAL_PROJECTS,53,1,0,0,4,1,0
PERSONAL_PROJECTS,46,0,0,0,1,0,0
PERSONAL_PROJECTS,229,0,0,0,3,0,0
ORG_INVITE,305,1,0,1,3,0,1
SIGNUP,7,0,0,0,6,1,0
ORG_INVITE,3,0,1,1,6,0,0
SIGNUP,237,0,0,0,3,0,0
ORG_INVITE,247,0,0,1,3,1,0
ORG_INVITE,72,0,0,1,4,0,0
PERSONAL_PROJECTS,36,0,0,0,4,0,0
PERSONAL_PROJECTS,23,0,0,0,4,0,0
PERSONAL_PROJECTS,212,0,0,0,6,0,0
SIGNUP,21,0,0,0,0,0,0
ORG_INVITE,192,1,1,1,4,0,0
ORG_INVITE,22,0,0,1,0,0,0
ORG_INVITE,88,1,0,1,3,1,1
SIGNUP,7,0,1,0,0,0,0
ORG_INVITE,39,1,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,14,0,0,0,4,0,0
ORG_INVITE,128,0,0,1,2,0,0
SIGNUP_GOOGLE_AUTH,303,0,0,0,3,0,0
GUEST_INVITE,75,0,0,1,2,0,0
GUEST_INVITE,327,0,0,1,5,2,0
PERSONAL_PROJECTS,2,0,0,0,1,0,0
SIGNUP,85,1,1,0,2,0,0
GUEST_INVITE,0,0,0,1,6,0,0
GUEST_INVITE,384,0,0,1,1,0,0
SIGNUP,12,0,1,0,1,0,0
GUEST_INVITE,349,0,0,1,5,3,0
SIGNUP,219,0,0,0,2,4,0
PERSONAL_PROJECTS,5,0,0,0,6,0,0
GUEST_INVITE,88,1,0,1,2,0,0
GUEST_INVITE,29,0,0,1,0,1,0
GUEST_INVITE,174,0,0,1,1,0,1
SIGNUP,384,0,0,0,1,0,0
SIGNUP,80,0,0,0,3,0,0
GUEST_INVITE,165,1,0,1,4,0,1
SIGNUP,208,0,0,0,5,2,0
PERSONAL_PROJECTS,81,1,1,0,1,0,0
PERSONAL_PROJECTS,116,0,0,0,4,0,0
SIGNUP,24,0,0,0,1,0,0
ORG_INVITE,9,0,0,1,4,0,0
PERSONAL_PROJECTS,31,0,0,0,4,0,0
GUEST_INVITE,41,0,1,1,5,0,0
PERSONAL_PROJECTS,209,0,0,0,1,0,0
GUEST_INVITE,11,0,0,1,5,0,1
ORG_INVITE,34,1,0,1,0,0,0
GUEST_INVITE,237,1,1,1,4,0,0
GUEST_INVITE,104,0,0,1,5,0,0
GUEST_INVITE,171,1,1,1,3,0,0
ORG_INVITE,29,1,0,1,3,0,0
GUEST_INVITE,63,0,0,1,1,0,0
GUEST_INVITE,5,0,1,1,6,2,0
SIGNUP,218,0,0,0,1,0,0
PERSONAL_PROJECTS,211,0,0,0,4,0,1
ORG_INVITE,30,1,0,1,3,0,0
PERSONAL_PROJECTS,288,1,0,0,6,0,0
GUEST_INVITE,66,1,1,1,6,0,0
PERSONAL_PROJECTS,71,0,0,0,2,0,0
ORG_INVITE,412,0,0,1,4,0,0
ORG_INVITE,292,0,0,1,5,0,0
GUEST_INVITE,164,0,0,1,1,0,0
SIGNUP,41,1,0,0,2,8,0
SIGNUP_GOOGLE_AUTH,19,0,0,0,1,0,0
PERSONAL_PROJECTS,345,1,1,0,1,0,0
PERSONAL_PROJECTS,253,0,0,0,1,0,0
PERSONAL_PROJECTS,139,0,0,0,5,6,0
SIGNUP,158,1,1,0,2,5,0
PERSONAL_PROJECTS,181,0,0,0,6,0,0
PERSONAL_PROJECTS,349,1,1,0,2,0,1
SIGNUP_GOOGLE_AUTH,150,0,0,0,0,0,0
GUEST_INVITE,108,1,1,1,4,0,0
SIGNUP_GOOGLE_AUTH,172,0,0,0,2,0,0
GUEST_INVITE,244,0,0,1,2,0,0
GUEST_INVITE,306,0,0,1,0,3,1
ORG_INVITE,163,0,0,1,5,0,0
PERSONAL_PROJECTS,77,1,1,0,2,0,0
SIGNUP,2,0,0,0,0,0,1
GUEST_INVITE,257,0,0,1,1,0,0
GUEST_INVITE,10,0,0,1,3,0,0
ORG_INVITE,8,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,403,0,0,0,1,0,0
SIGNUP,99,0,0,0,5,0,0
SIGNUP,190,1,0,0,3,0,1
SIGNUP_GOOGLE_AUTH,237,0,0,0,2,0,0
SIGNUP,11,0,1,0,3,0,0
ORG_INVITE,6,1,1,1,3,0,0
GUEST_INVITE,377,1,0,1,0,0,0
SIGNUP,18,0,0,0,2,0,0
PERSONAL_PROJECTS,71,0,0,0,2,3,0
SIGNUP,97,0,0,0,1,0,0
SIGNUP_GOOGLE_AUTH,20,0,0,0,6,0,0
SIGNUP,261,0,0,0,0,0,0
